ElectionDate,PartyCode,PartyName,RaceCode,OfficeDesc,CountyCode,CountyName,Juris1num,Juris2num,Precincts,PrecinctsReporting,CanNameLast,CanNameFirst,CanNameMiddle,CanVotes
11/6/2012,WRI,Write-In,PRE,President of the United States,DES,Desoto,,,15,15,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,DIX,Dixie,,,10,10,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,DUV,Duval,,,197,197,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,ESC,Escambia,,,79,79,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,FLA,Flagler,,,30,30,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,FRA,Franklin,,,8,8,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,GAD,Gadsden,,,25,25,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,GIL,Gilchrist,,,10,10,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,GLA,Glades,,,13,13,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,GUL,Gulf,,,9,9,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,HAM,Hamilton,,,8,8,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,HAR,Hardee,,,12,12,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,HEN,Hendry,,,10,10,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,HER,Hernando,,,39,39,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,HIG,Highlands,,,25,25,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,HIL,Hillsborough,,,347,347,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,HOL,Holmes,,,8,8,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,IND,Indian River,,,37,37,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,JAC,Jackson,,,14,14,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,JEF,Jefferson,,,15,15,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,LAF,Lafayette,,,5,5,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,LAK,Lake,,,103,103,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,LEE,Lee,,,125,125,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,LEO,Leon,,,134,134,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,LEV,Levy,,,13,13,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,LIB,Liberty,,,8,8,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,MAD,Madison,,,11,11,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,MAN,Manatee,,,113,113,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,MRN,Marion,,,127,127,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,MRT,Martin,,,31,31,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,DAD,Miami-Dade,,,799,799,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,MON,Monroe,,,33,33,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,NAS,Nassau,,,16,16,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,OKA,Okaloosa,,,52,52,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,OKE,Okeechobee,,,11,11,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,ORA,Orange,,,227,227,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,OSC,Osceola,,,71,71,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,PAL,Palm Beach,,,767,767,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,PAS,Pasco,,,110,110,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,PIN,Pinellas,,,298,298,Coniglio,Andrew,Charles,1
11/6/2012,WRI,Write-In,PRE,President of the United States,POL,Polk,,,167,167,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,PUT,Putnam,,,39,39,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,SAN,Santa Rosa,,,41,41,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,SAR,Sarasota,,,99,99,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,SEM,Seminole,,,80,80,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,STJ,St. Johns,,,46,46,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,STL,St. Lucie,,,65,65,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,SUM,Sumter,,,24,24,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,SUW,Suwannee,,,16,16,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,TAY,Taylor,,,14,14,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,UNI,Union,,,11,11,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,VOL,Volusia,,,125,125,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,WAK,Wakulla,,,12,12,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,WAL,Walton,,,21,21,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,WAS,Washington,,,16,16,Coniglio,Andrew,Charles,0
11/6/2012,WRI,Write-In,PRE,President of the United States,ALA,Alachua,,,63,63,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,BAK,Baker,,,9,9,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,BAY,Bay,,,44,44,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,BRA,Bradford,,,14,14,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,BRE,Brevard,,,166,166,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,BRO,Broward,,,792,792,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,CAL,Calhoun,,,15,15,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,CHA,Charlotte,,,79,79,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,CIT,Citrus,,,31,31,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,CLA,Clay,,,48,48,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,CLL,Collier,,,62,62,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,CLM,Columbia,,,23,23,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,DES,Desoto,,,15,15,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,DIX,Dixie,,,10,10,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,DUV,Duval,,,197,197,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,ESC,Escambia,,,79,79,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,FLA,Flagler,,,30,30,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,FRA,Franklin,,,8,8,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,GAD,Gadsden,,,25,25,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,GIL,Gilchrist,,,10,10,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,GLA,Glades,,,13,13,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,GUL,Gulf,,,9,9,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,HAM,Hamilton,,,8,8,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,HAR,Hardee,,,12,12,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,HEN,Hendry,,,10,10,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,HER,Hernando,,,39,39,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,HIG,Highlands,,,25,25,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,HIL,Hillsborough,,,347,347,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,HOL,Holmes,,,8,8,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,IND,Indian River,,,37,37,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,JAC,Jackson,,,14,14,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,JEF,Jefferson,,,15,15,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,LAF,Lafayette,,,5,5,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,LAK,Lake,,,103,103,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,LEE,Lee,,,125,125,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,LEO,Leon,,,134,134,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,LEV,Levy,,,13,13,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,LIB,Liberty,,,8,8,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,MAD,Madison,,,11,11,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,MAN,Manatee,,,113,113,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,MRN,Marion,,,127,127,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,MRT,Martin,,,31,31,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,DAD,Miami-Dade,,,799,799,Duncan,Richard,,3
11/6/2012,WRI,Write-In,PRE,President of the United States,MON,Monroe,,,33,33,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,NAS,Nassau,,,16,16,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,OKA,Okaloosa,,,52,52,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,OKE,Okeechobee,,,11,11,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,ORA,Orange,,,227,227,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,OSC,Osceola,,,71,71,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,PAL,Palm Beach,,,767,767,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,PAS,Pasco,,,110,110,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,PIN,Pinellas,,,298,298,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,POL,Polk,,,167,167,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,PUT,Putnam,,,39,39,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,SAN,Santa Rosa,,,41,41,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,SAR,Sarasota,,,99,99,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,SEM,Seminole,,,80,80,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,STJ,St. Johns,,,46,46,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,STL,St. Lucie,,,65,65,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,SUM,Sumter,,,24,24,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,SUW,Suwannee,,,16,16,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,TAY,Taylor,,,14,14,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,UNI,Union,,,11,11,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,VOL,Volusia,,,125,125,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,WAK,Wakulla,,,12,12,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,WAL,Walton,,,21,21,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,WAS,Washington,,,16,16,Duncan,Richard,,0
11/6/2012,WRI,Write-In,PRE,President of the United States,ALA,Alachua,,,63,63,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,BAK,Baker,,,9,9,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,BAY,Bay,,,44,44,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,BRA,Bradford,,,14,14,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,BRE,Brevard,,,166,166,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,BRO,Broward,,,792,792,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,CAL,Calhoun,,,15,15,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,CHA,Charlotte,,,79,79,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,CIT,Citrus,,,31,31,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,CLA,Clay,,,48,48,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,CLL,Collier,,,62,62,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,CLM,Columbia,,,23,23,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,DES,Desoto,,,15,15,Durham,Stephen,G.,2
11/6/2012,WRI,Write-In,PRE,President of the United States,DIX,Dixie,,,10,10,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,DUV,Duval,,,197,197,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,ESC,Escambia,,,79,79,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,FLA,Flagler,,,30,30,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,FRA,Franklin,,,8,8,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,GAD,Gadsden,,,25,25,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,GIL,Gilchrist,,,10,10,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,GLA,Glades,,,13,13,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,GUL,Gulf,,,9,9,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,HAM,Hamilton,,,8,8,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,HAR,Hardee,,,12,12,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,HEN,Hendry,,,10,10,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,HER,Hernando,,,39,39,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,HIG,Highlands,,,25,25,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,HIL,Hillsborough,,,347,347,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,HOL,Holmes,,,8,8,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,IND,Indian River,,,37,37,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,JAC,Jackson,,,14,14,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,JEF,Jefferson,,,15,15,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,LAF,Lafayette,,,5,5,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,LAK,Lake,,,103,103,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,LEE,Lee,,,125,125,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,LEO,Leon,,,134,134,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,LEV,Levy,,,13,13,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,LIB,Liberty,,,8,8,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,MAD,Madison,,,11,11,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,MAN,Manatee,,,113,113,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,MRN,Marion,,,127,127,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,MRT,Martin,,,31,31,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,DAD,Miami-Dade,,,799,799,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,MON,Monroe,,,33,33,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,NAS,Nassau,,,16,16,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,OKA,Okaloosa,,,52,52,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,OKE,Okeechobee,,,11,11,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,ORA,Orange,,,227,227,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,OSC,Osceola,,,71,71,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,PAL,Palm Beach,,,767,767,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,PAS,Pasco,,,110,110,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,PIN,Pinellas,,,298,298,Durham,Stephen,G.,1
11/6/2012,WRI,Write-In,PRE,President of the United States,POL,Polk,,,167,167,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,PUT,Putnam,,,39,39,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,SAN,Santa Rosa,,,41,41,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,SAR,Sarasota,,,99,99,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,SEM,Seminole,,,80,80,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,STJ,St. Johns,,,46,46,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,STL,St. Lucie,,,65,65,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,SUM,Sumter,,,24,24,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,SUW,Suwannee,,,16,16,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,TAY,Taylor,,,14,14,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,UNI,Union,,,11,11,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,VOL,Volusia,,,125,125,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,WAK,Wakulla,,,12,12,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,WAL,Walton,,,21,21,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,WAS,Washington,,,16,16,Durham,Stephen,G.,0
11/6/2012,WRI,Write-In,PRE,President of the United States,ALA,Alachua,,,63,63,Magee,Erin,Kent,0
11/6/2012,WRI,Write-In,PRE,President of the United States,BAK,Baker,,,9,9,Magee,Erin,Kent,0
11/6/2012,WRI,Write-In,PRE,President of the United States,BAY,Bay,,,44,44,Magee,Erin,Kent,0
11/6/2012,WRI,Write-In,PRE,President of the United States,BRA,Bradford,,,14,14,Magee,Erin,Kent,0
11/6/2012,WRI,Write-In,PRE,President of the United States,BRE,Brevard,,,166,166,Magee,Erin,Kent,0
